timestamp,ip_address,command,not_local,offtime,has_malicious_command,is_malicious
2020-09-13 14:47:07,192.168.139.231,mkdir,True,False,False,False
2020-10-10 19:07:20,192.168.130.251,traceroute,True,True,False,True
2022-02-03 12:55:43,127.0.0.1,sudo netcat,False,False,False,False
2020-10-01 09:21:31,192.168.46.13,ping,True,False,False,False
2021-06-03 16:57:00,127.0.0.1,ls,False,False,False,False
2020-05-16 23:23:39,127.0.0.1,touch,False,True,False,False
2021-09-20 20:25:46,127.0.0.1,ls,False,True,False,False
2020-01-18 22:42:14,127.0.0.1,mkdir,False,True,False,False
2021-05-13 06:41:09,127.0.0.1,touch,False,True,False,False
2020-01-04 15:00:15,192.168.11.87,kill,True,False,True,True
2021-09-09 21:07:27,192.168.160.122,sudo pwd,True,True,False,True
2020-05-27 04:04:36,192.168.109.215,touch,True,True,False,True
2022-01-28 20:39:52,127.0.0.1,cp,False,True,False,False
2020-06-12 21:36:38,192.168.102.167,sudo sed,True,True,False,True
2021-04-25 19:02:20,127.0.0.1,netcat,False,True,False,False
2022-01-14 15:04:23,192.168.140.41,scp,True,False,True,True
2022-02-27 07:56:54,127.0.0.1,sudo telnet,False,True,False,False
2020-10-30 12:51:50,127.0.0.1,grep,False,False,False,False
2020-10-27 15:15:34,192.168.131.63,ls,True,False,False,False
2021-07-25 16:25:59,127.0.0.1,kill,False,False,True,True
2020-12-04 03:00:55,192.168.100.36,mkdir,True,True,False,True
2020-12-18 10:43:30,127.0.0.1,sudo traceroute,False,False,False,False
2020-06-17 21:04:52,127.0.0.1,curl,False,True,True,True
2022-02-19 06:34:39,192.168.226.10,nmap,True,True,True,True
2020-04-25 10:55:25,127.0.0.1,awk,False,False,False,False
2021-09-20 15:24:02,192.168.45.144,traceroute,True,False,False,False
2021-05-24 05:04:27,192.168.139.2,sudo pwd,True,True,False,True
2022-01-15 11:57:19,127.0.0.1,rm,False,False,False,False
2021-07-07 01:55:09,127.0.0.1,cp,False,True,False,False
2021-07-27 01:38:17,127.0.0.1,ps,False,True,False,False
2020-03-15 23:35:41,192.168.182.90,cp,True,True,False,True
2021-04-19 03:46:23,127.0.0.1,sudo kill,False,True,False,False
2021-11-11 07:10:25,127.0.0.1,nmap,False,True,True,True
2022-02-25 02:04:07,192.168.159.179,ls,True,True,False,True
2020-06-22 07:04:39,127.0.0.1,sudo ping,False,True,False,False
2020-04-01 04:15:40,127.0.0.1,sudo cd,False,True,False,False
2021-09-18 08:14:12,127.0.0.1,wget,False,True,True,True
2021-05-08 06:25:36,192.168.125.108,sudo cd,True,True,False,True
2021-06-04 07:40:22,127.0.0.1,netcat,False,True,False,False
2022-01-09 07:56:37,127.0.0.1,sudo top,False,True,False,False
2021-08-22 03:41:21,192.168.175.131,sudo telnet,True,True,False,True
2020-06-13 02:55:28,127.0.0.1,ls,False,True,False,False
2020-01-03 04:13:37,192.168.88.2,ps,True,True,False,True
2020-07-14 05:49:26,192.168.1.127,cd,True,True,False,True
2021-11-15 22:45:58,127.0.0.1,cp,False,True,False,False
2021-10-08 06:48:44,192.168.156.73,rm,True,True,False,True
2020-03-30 16:04:22,127.0.0.1,sudo cd,False,False,False,False
2021-10-07 05:18:07,192.168.188.218,sed,True,True,False,True
2020-04-12 06:09:31,192.168.221.153,sudo mkdir,True,True,False,True
2020-09-29 00:02:20,192.168.187.233,wget,True,True,True,True
2020-05-31 03:05:06,192.168.80.88,rm,True,True,False,True
2021-10-11 08:46:56,192.168.31.73,sed,True,True,False,True
2021-06-17 21:44:12,127.0.0.1,awk,False,True,False,False
2022-01-13 16:57:32,127.0.0.1,top,False,False,False,False
2021-05-08 10:38:40,192.168.118.237,cd,True,False,False,False
2020-09-03 03:44:25,127.0.0.1,sudo pwd,False,True,False,False
2021-09-20 13:40:53,192.168.135.174,awk,True,False,False,False
2020-03-01 02:12:54,192.168.150.212,sudo cd,True,True,False,True
2021-04-03 10:20:31,192.168.181.9,cd,True,False,False,False
2021-08-26 21:28:23,192.168.85.35,ls,True,True,False,True
2020-05-13 08:17:08,127.0.0.1,touch,False,True,False,False
2020-07-05 18:04:52,192.168.122.188,mv,True,True,False,True
2020-06-14 14:13:11,192.168.6.106,sudo ps,True,False,False,False
2020-10-17 20:49:20,192.168.199.11,pwd,True,True,False,True
2020-11-19 21:12:53,127.0.0.1,sudo mv,False,True,False,False
2021-08-16 22:43:50,127.0.0.1,sed,False,True,False,False
2021-09-18 06:34:02,192.168.228.22,touch,True,True,False,True
2021-01-30 18:18:54,127.0.0.1,grep,False,True,False,False
2020-10-29 11:46:53,127.0.0.1,sudo ps,False,False,False,False
2020-05-27 09:51:59,127.0.0.1,pwd,False,False,False,False
2021-04-16 10:01:42,127.0.0.1,mkdir,False,False,False,False
2021-05-23 13:46:31,127.0.0.1,mkdir,False,False,False,False
2020-04-18 16:24:16,127.0.0.1,sudo cat,False,False,False,False
2020-01-21 06:53:43,127.0.0.1,wget,False,True,True,True
2020-10-12 13:19:11,192.168.62.160,mv,True,False,False,False
2020-05-13 14:52:23,127.0.0.1,cd,False,False,False,False
2022-02-25 04:05:05,127.0.0.1,sudo mv,False,True,False,False
2020-10-24 20:14:19,127.0.0.1,touch,False,True,False,False
2020-10-17 17:31:34,127.0.0.1,awk,False,False,False,False
2021-08-03 14:58:01,127.0.0.1,cp,False,False,False,False
2020-05-09 18:20:26,192.168.4.60,touch,True,True,False,True
2022-01-03 06:57:17,192.168.171.184,sudo ls,True,True,False,True
2021-10-12 10:55:18,192.168.245.181,cat,True,False,False,False
2021-06-28 04:48:34,192.168.21.183,cp,True,True,False,True
2020-06-20 05:26:57,127.0.0.1,sudo top,False,True,False,False
2022-02-21 12:12:57,127.0.0.1,sudo traceroute,False,False,False,False
2021-11-26 00:08:12,192.168.53.163,grep,True,True,False,True
2021-11-12 16:47:03,192.168.247.196,awk,True,False,False,False
2021-12-15 08:40:51,127.0.0.1,cd,False,True,False,False
2022-01-29 13:21:42,192.168.147.29,mkdir,True,False,False,False
2020-01-09 14:02:53,127.0.0.1,sudo cd,False,False,False,False
2021-07-17 08:31:16,127.0.0.1,nmap,False,True,True,True
2020-11-19 17:37:55,192.168.236.189,nmap,True,False,True,True
2020-02-14 11:26:05,192.168.123.204,cat,True,False,False,False
2021-11-16 04:14:38,127.0.0.1,wget,False,True,True,True
2020-11-02 13:54:48,192.168.44.179,mkdir,True,False,False,False
2021-01-13 00:50:27,192.168.6.112,sudo mv,True,True,False,True
2020-06-27 03:08:05,127.0.0.1,sudo mkdir,False,True,False,False
2020-02-22 15:37:37,192.168.124.157,curl,True,False,True,True
2021-12-07 17:30:22,127.0.0.1,top,False,False,False,False
2020-03-19 09:00:50,127.0.0.1,scp,False,False,True,True
2021-12-16 15:12:04,192.168.27.122,ps,True,False,False,False
2020-11-25 12:20:43,192.168.82.158,wget,True,False,True,True
2020-08-30 19:00:06,192.168.197.141,grep,True,True,False,True
2020-12-20 09:25:36,192.168.186.198,ls,True,False,False,False
2022-02-01 09:43:41,127.0.0.1,mkdir,False,False,False,False
2020-05-28 03:55:04,127.0.0.1,sudo pwd,False,True,False,False
2021-07-21 13:42:30,127.0.0.1,grep,False,False,False,False
2021-09-01 20:26:47,127.0.0.1,ps,False,True,False,False
2020-03-09 21:01:12,192.168.164.152,rm,True,True,False,True
2020-06-28 16:37:23,192.168.165.40,ping,True,False,False,False
2021-01-19 17:49:36,127.0.0.1,sudo traceroute,False,False,False,False
2021-10-26 22:40:48,127.0.0.1,touch,False,True,False,False
2020-01-20 08:46:42,127.0.0.1,traceroute,False,True,False,False
2020-07-20 12:25:30,192.168.248.63,traceroute,True,False,False,False
2021-01-09 01:51:23,127.0.0.1,grep,False,True,False,False
2021-08-27 14:57:36,192.168.105.102,sudo cp,True,False,False,False
2021-12-02 02:53:48,192.168.0.129,wget,True,True,True,True
2020-12-08 04:20:30,127.0.0.1,pwd,False,True,False,False
2020-11-17 05:14:33,192.168.69.155,sed,True,True,False,True
2021-02-12 10:07:54,192.168.220.190,sudo pwd,True,False,False,False
2020-05-25 10:40:25,192.168.147.165,ls,True,False,False,False
2020-02-25 19:39:36,127.0.0.1,pwd,False,True,False,False
2021-03-19 00:03:47,127.0.0.1,sudo cat,False,True,False,False
2021-07-21 03:57:38,127.0.0.1,sudo mkdir,False,True,False,False
2021-11-04 12:31:30,192.168.122.59,mv,True,False,False,False
2021-09-08 19:40:33,192.168.183.116,traceroute,True,True,False,True
2020-05-04 07:59:16,127.0.0.1,sudo cd,False,True,False,False
2020-04-12 22:46:19,127.0.0.1,sudo cat,False,True,False,False
2022-02-05 03:33:01,127.0.0.1,wget,False,True,True,True
2020-02-07 22:26:08,192.168.89.227,sudo pwd,True,True,False,True
2022-01-27 05:02:32,127.0.0.1,touch,False,True,False,False
2021-12-13 05:31:05,127.0.0.1,ssh,False,True,True,True
2021-10-05 19:53:54,127.0.0.1,ls,False,True,False,False
2020-07-13 07:34:09,192.168.253.72,top,True,True,False,True
2020-05-07 10:19:52,192.168.15.229,sudo scp,True,False,False,False
2020-04-01 17:16:35,127.0.0.1,sudo telnet,False,False,False,False
2020-07-30 22:42:57,127.0.0.1,rm,False,True,False,False
2021-06-01 18:18:37,127.0.0.1,telnet,False,True,True,True
2021-05-09 21:02:05,192.168.170.46,sudo grep,True,True,False,True
2022-01-07 06:17:05,192.168.244.12,mkdir,True,True,False,True
2021-09-12 11:49:24,192.168.179.173,ls,True,False,False,False
2021-05-17 03:22:21,192.168.140.76,sudo scp,True,True,False,True
2022-02-21 21:57:54,192.168.140.146,cd,True,True,False,True
2022-02-22 20:34:48,192.168.133.140,nmap,True,True,True,True
2021-01-24 15:50:42,192.168.135.165,mkdir,True,False,False,False
2020-05-27 10:42:51,192.168.8.22,mkdir,True,False,False,False
2020-11-04 09:17:09,127.0.0.1,kill,False,False,True,True
2022-03-09 11:54:18,127.0.0.1,touch,False,False,False,False
2020-12-25 08:38:00,127.0.0.1,wget,False,True,True,True
2020-08-07 21:49:43,127.0.0.1,sudo netcat,False,True,False,False
2022-02-26 12:04:31,192.168.247.95,touch,True,False,False,False
2021-01-14 03:44:35,127.0.0.1,cd,False,True,False,False
2020-10-26 20:33:59,127.0.0.1,cd,False,True,False,False
2020-10-15 23:58:27,192.168.60.80,touch,True,True,False,True
2022-02-07 16:27:31,192.168.254.15,sudo pwd,True,False,False,False
2020-05-24 13:38:11,192.168.62.193,touch,True,False,False,False
2021-08-05 04:40:45,127.0.0.1,sudo telnet,False,True,False,False
2021-08-09 12:26:40,192.168.56.90,sudo sed,True,False,False,False
2021-10-05 03:14:31,127.0.0.1,touch,False,True,False,False
2021-11-05 01:09:41,192.168.119.40,ls,True,True,False,True
2021-07-03 22:49:50,127.0.0.1,pwd,False,True,False,False
2020-09-06 13:34:01,192.168.138.119,sudo netcat,True,False,False,False
2020-12-23 00:28:24,192.168.204.86,scp,True,True,True,True
2021-12-30 23:07:02,192.168.96.191,sudo ps,True,True,False,True
2021-02-21 15:53:19,192.168.78.81,mkdir,True,False,False,False
2021-12-31 11:56:47,127.0.0.1,ps,False,False,False,False
2020-08-26 09:35:10,192.168.113.155,mkdir,True,False,False,False
2020-08-28 13:54:27,127.0.0.1,ls,False,False,False,False
2020-09-23 00:24:51,127.0.0.1,mv,False,True,False,False
2020-06-27 10:39:41,127.0.0.1,ping,False,False,False,False
2020-06-15 01:19:12,192.168.29.47,cd,True,True,False,True
2021-08-02 12:15:07,127.0.0.1,curl,False,False,True,True
2020-10-31 05:15:13,127.0.0.1,kill,False,True,True,True
2021-06-19 04:30:26,127.0.0.1,sudo ssh,False,True,False,False
2020-02-17 01:12:07,127.0.0.1,traceroute,False,True,False,False
2021-01-19 17:04:51,127.0.0.1,traceroute,False,False,False,False
2020-02-13 08:06:25,192.168.173.155,pwd,True,True,False,True
2022-02-09 17:00:18,192.168.175.253,touch,True,False,False,False
2020-09-05 08:19:58,192.168.206.127,ssh,True,True,True,True
2020-01-24 02:32:06,192.168.171.200,awk,True,True,False,True
2020-12-15 04:34:07,127.0.0.1,sudo pwd,False,True,False,False
2021-08-29 06:25:09,192.168.161.72,sudo nmap,True,True,False,True
2021-05-15 02:27:56,127.0.0.1,netcat,False,True,False,False
2022-01-10 21:06:20,192.168.217.168,rm,True,True,False,True
2021-01-28 03:40:21,192.168.30.161,ssh,True,True,True,True
2022-01-19 16:54:54,192.168.33.127,netcat,True,False,False,False
2021-10-22 20:48:01,127.0.0.1,sudo wget,False,True,False,False
2021-10-21 02:04:13,192.168.99.142,wget,True,True,True,True
2021-03-04 11:43:30,127.0.0.1,ssh,False,False,True,True
2021-08-13 04:02:16,127.0.0.1,sudo ssh,False,True,False,False
2020-12-06 22:41:21,192.168.229.154,pwd,True,True,False,True
2020-11-02 00:30:53,127.0.0.1,sed,False,True,False,False
2020-03-04 18:34:03,192.168.227.243,rm,True,True,False,True
2021-09-27 14:52:14,192.168.146.29,grep,True,False,False,False
2021-03-14 17:19:46,192.168.241.17,mkdir,True,False,False,False
2021-03-31 12:03:53,192.168.125.14,ping,True,False,False,False
2020-05-15 23:55:15,127.0.0.1,grep,False,True,False,False
2020-12-18 18:15:51,127.0.0.1,cd,False,True,False,False
2020-03-16 10:29:04,192.168.32.53,ping,True,False,False,False
2022-01-22 13:00:07,127.0.0.1,mkdir,False,False,False,False
2020-12-04 06:55:46,127.0.0.1,sudo cd,False,True,False,False
2022-01-08 12:48:38,192.168.217.247,wget,True,False,True,True
2020-06-16 16:22:11,192.168.9.229,sudo ping,True,False,False,False
2020-01-11 11:11:31,127.0.0.1,mkdir,False,False,False,False
2021-05-17 12:22:01,127.0.0.1,nmap,False,False,True,True
2021-08-11 20:12:10,192.168.63.150,pwd,True,True,False,True
2022-01-07 22:37:47,192.168.52.111,sudo sed,True,True,False,True
2022-01-31 22:58:07,192.168.55.128,ls,True,True,False,True
2020-10-14 02:13:16,192.168.71.229,ps,True,True,False,True
2021-06-15 09:19:21,127.0.0.1,traceroute,False,False,False,False
2021-03-30 04:45:00,127.0.0.1,nmap,False,True,True,True
2021-01-10 00:52:13,127.0.0.1,curl,False,True,True,True
2022-02-08 00:57:21,192.168.235.155,touch,True,True,False,True
2020-10-02 06:27:25,127.0.0.1,ls,False,True,False,False
2021-01-22 09:56:36,192.168.184.69,sudo curl,True,False,False,False
2021-04-25 19:10:27,127.0.0.1,telnet,False,True,True,True
2021-12-11 06:07:06,192.168.111.250,sudo ls,True,True,False,True
2020-01-29 11:00:45,127.0.0.1,sudo telnet,False,False,False,False
2020-11-30 18:16:45,127.0.0.1,mkdir,False,True,False,False
2020-05-08 15:57:07,127.0.0.1,kill,False,False,True,True
2022-02-21 12:05:08,192.168.51.249,grep,True,False,False,False
2021-02-23 13:39:50,192.168.206.164,cd,True,False,False,False
2021-07-10 09:09:11,127.0.0.1,telnet,False,False,True,True
2020-03-04 23:47:40,192.168.18.133,sudo ls,True,True,False,True
2021-08-24 23:53:34,192.168.168.139,touch,True,True,False,True
2020-09-23 03:30:30,127.0.0.1,mkdir,False,True,False,False
2021-12-23 19:35:23,127.0.0.1,sudo cd,False,True,False,False
2020-05-07 11:28:11,192.168.221.83,traceroute,True,False,False,False
2021-04-08 06:13:36,192.168.235.72,traceroute,True,True,False,True
2021-01-15 05:26:07,127.0.0.1,touch,False,True,False,False
2020-11-20 11:20:03,192.168.10.41,cd,True,False,False,False
2022-02-25 21:21:56,127.0.0.1,sudo cp,False,True,False,False
2020-03-05 21:03:14,127.0.0.1,wget,False,True,True,True
2020-09-14 17:48:04,192.168.35.198,sudo awk,True,False,False,False
2021-03-17 02:50:45,127.0.0.1,touch,False,True,False,False
2020-08-28 03:11:26,192.168.0.229,cd,True,True,False,True
2020-07-25 02:37:54,192.168.111.162,cd,True,True,False,True
2020-11-29 04:43:00,192.168.215.213,ssh,True,True,True,True
2020-02-10 21:32:24,127.0.0.1,ls,False,True,False,False
2021-07-06 22:45:37,127.0.0.1,sudo ping,False,True,False,False
2021-07-24 04:55:43,192.168.46.225,sudo ls,True,True,False,True
2020-09-22 10:58:39,192.168.43.162,traceroute,True,False,False,False
2021-01-18 13:04:23,127.0.0.1,telnet,False,False,True,True
2021-04-06 15:20:19,192.168.48.41,sudo awk,True,False,False,False
2022-01-04 02:07:45,192.168.4.188,mkdir,True,True,False,True
2021-07-25 21:33:00,192.168.60.104,sudo grep,True,True,False,True
2020-04-25 00:28:25,192.168.157.198,ls,True,True,False,True
2020-04-11 12:25:21,192.168.30.121,pwd,True,False,False,False
2021-02-12 15:18:17,192.168.89.77,grep,True,False,False,False
2020-02-12 18:18:06,127.0.0.1,touch,False,True,False,False
2022-02-09 23:11:06,127.0.0.1,sudo cd,False,True,False,False
2021-05-01 06:35:35,127.0.0.1,pwd,False,True,False,False
2021-08-08 19:00:53,192.168.70.232,touch,True,True,False,True
2022-01-22 17:09:10,127.0.0.1,top,False,False,False,False
2021-03-20 04:28:02,192.168.165.80,ssh,True,True,True,True
2020-11-04 09:06:15,192.168.225.229,ls,True,False,False,False
2020-11-20 13:23:48,192.168.42.225,ls,True,False,False,False
2021-05-22 23:03:47,192.168.246.107,cp,True,True,False,True
2020-08-09 02:58:31,127.0.0.1,mkdir,False,True,False,False
2020-03-02 04:06:46,127.0.0.1,netcat,False,True,False,False
2021-01-27 04:50:51,192.168.218.167,sudo pwd,True,True,False,True
2020-05-08 02:20:37,127.0.0.1,pwd,False,True,False,False
2021-10-18 18:27:41,192.168.14.234,sudo ssh,True,True,False,True
2021-09-25 22:15:02,127.0.0.1,ls,False,True,False,False
2020-05-25 23:54:29,127.0.0.1,wget,False,True,True,True
2021-08-17 02:36:12,192.168.225.104,touch,True,True,False,True
2021-04-10 23:35:03,192.168.109.44,touch,True,True,False,True
2020-10-25 22:20:24,192.168.62.130,traceroute,True,True,False,True
2021-10-24 23:29:41,127.0.0.1,pwd,False,True,False,False
2020-05-08 21:26:38,127.0.0.1,mv,False,True,False,False
2021-08-08 19:05:27,192.168.158.8,ssh,True,True,True,True
2022-02-22 00:03:12,192.168.3.151,netcat,True,True,False,True
2021-07-18 17:00:24,127.0.0.1,sudo mkdir,False,False,False,False
2020-09-26 20:02:56,192.168.240.227,sed,True,True,False,True
2020-10-03 03:00:54,192.168.134.195,sudo telnet,True,True,False,True
2020-06-19 08:35:05,192.168.114.251,mv,True,True,False,True
2021-03-29 18:10:00,192.168.188.13,sudo telnet,True,True,False,True
2021-02-08 00:48:11,127.0.0.1,scp,False,True,True,True
2021-10-06 23:28:29,192.168.217.232,curl,True,True,True,True
2021-01-07 21:27:06,127.0.0.1,ping,False,True,False,False
2020-11-06 06:17:13,127.0.0.1,sudo mv,False,True,False,False
2020-01-28 23:27:31,192.168.194.141,sudo grep,True,True,False,True
2020-01-24 20:50:26,127.0.0.1,sudo kill,False,True,False,False
2020-08-08 18:03:19,192.168.118.237,ps,True,True,False,True
2021-04-02 08:15:34,192.168.66.186,sudo netcat,True,True,False,True
2020-07-07 14:00:43,127.0.0.1,ls,False,False,False,False
2020-03-05 21:37:43,127.0.0.1,cd,False,True,False,False
2020-02-28 01:40:23,127.0.0.1,mkdir,False,True,False,False
2020-02-09 17:52:06,192.168.37.113,traceroute,True,False,False,False
2021-08-29 21:39:04,192.168.106.241,cat,True,True,False,True
2021-01-06 06:16:25,192.168.231.155,sed,True,True,False,True
2021-11-06 13:06:27,192.168.97.147,rm,True,False,False,False
2020-03-04 08:36:33,127.0.0.1,sudo sed,False,True,False,False
2020-03-29 21:23:03,127.0.0.1,cp,False,True,False,False
2021-06-02 12:17:36,127.0.0.1,awk,False,False,False,False
2020-01-11 21:21:26,192.168.217.161,touch,True,True,False,True
2020-03-18 11:04:23,127.0.0.1,telnet,False,False,True,True
2021-09-06 22:53:24,192.168.134.163,ls,True,True,False,True
2021-02-13 08:00:49,192.168.252.167,ls,True,True,False,True
2020-12-15 21:51:16,127.0.0.1,sudo grep,False,True,False,False
2020-04-08 11:21:49,127.0.0.1,sudo traceroute,False,False,False,False
2021-10-04 08:21:36,192.168.205.101,sudo nmap,True,True,False,True
2021-05-29 11:16:09,127.0.0.1,sudo mkdir,False,False,False,False
2021-04-08 21:01:33,127.0.0.1,sudo kill,False,True,False,False
2020-03-17 14:07:16,192.168.84.245,sudo nmap,True,False,False,False
2020-02-14 19:15:03,127.0.0.1,ls,False,True,False,False
2021-02-02 16:44:10,192.168.203.108,traceroute,True,False,False,False
2020-04-08 23:05:41,192.168.222.241,mkdir,True,True,False,True
2020-04-05 14:51:43,127.0.0.1,sudo scp,False,False,False,False
2021-12-27 16:31:30,127.0.0.1,sudo grep,False,False,False,False
2020-11-28 05:59:07,127.0.0.1,pwd,False,True,False,False
2020-09-23 06:33:14,192.168.52.87,touch,True,True,False,True
2021-09-11 21:19:08,127.0.0.1,sudo cat,False,True,False,False
2021-05-03 07:46:35,127.0.0.1,sudo touch,False,True,False,False
2020-05-12 17:34:02,192.168.245.8,sudo cp,True,False,False,False
2022-02-20 11:04:49,127.0.0.1,cd,False,False,False,False
2020-06-11 11:59:40,192.168.73.196,rm,True,False,False,False
2020-02-18 21:56:15,127.0.0.1,ssh,False,True,True,True
2021-06-22 07:29:16,127.0.0.1,touch,False,True,False,False
2020-01-07 02:46:43,192.168.196.202,sed,True,True,False,True
2020-07-07 12:30:39,192.168.172.19,ps,True,False,False,False
2021-03-02 18:02:08,127.0.0.1,pwd,False,True,False,False
2020-09-16 00:52:40,192.168.119.133,sudo cd,True,True,False,True
2021-02-09 18:37:55,192.168.68.202,sudo touch,True,True,False,True
2020-07-09 03:35:17,127.0.0.1,pwd,False,True,False,False
2021-06-22 16:23:04,127.0.0.1,pwd,False,False,False,False
2021-07-28 17:28:55,127.0.0.1,traceroute,False,False,False,False
2021-07-18 20:08:02,192.168.189.101,pwd,True,True,False,True
2020-12-23 21:28:40,192.168.113.64,cd,True,True,False,True
2020-04-18 02:49:35,192.168.104.5,ping,True,True,False,True
2021-08-18 09:14:10,127.0.0.1,ping,False,False,False,False
2020-05-06 02:19:03,127.0.0.1,netcat,False,True,False,False
2021-12-16 17:24:30,192.168.64.0,cp,True,False,False,False
2020-02-19 08:00:48,127.0.0.1,sudo telnet,False,True,False,False
2021-03-03 09:16:32,192.168.171.135,rm,True,False,False,False
2022-01-24 08:31:47,127.0.0.1,awk,False,True,False,False
2021-11-27 18:40:56,127.0.0.1,sudo touch,False,True,False,False
2021-08-02 21:22:55,127.0.0.1,ps,False,True,False,False
2020-08-20 17:00:36,192.168.103.233,cd,True,False,False,False
2020-03-26 00:11:25,192.168.135.246,touch,True,True,False,True
2020-12-14 17:12:15,192.168.19.54,traceroute,True,False,False,False
2021-12-10 01:21:50,192.168.55.49,touch,True,True,False,True
2022-02-05 02:32:16,127.0.0.1,ps,False,True,False,False
2020-06-12 21:01:24,192.168.223.205,sudo ls,True,True,False,True
2021-12-20 12:34:29,192.168.111.103,mkdir,True,False,False,False
2021-04-03 02:56:48,192.168.140.21,ssh,True,True,True,True
2021-05-10 03:08:37,127.0.0.1,kill,False,True,True,True
2020-08-14 22:40:47,127.0.0.1,cd,False,True,False,False
2021-09-01 20:42:45,192.168.166.97,pwd,True,True,False,True
2020-10-05 17:21:26,192.168.101.120,top,True,False,False,False
2022-02-14 06:50:09,192.168.189.237,sudo awk,True,True,False,True
2020-09-10 05:06:38,127.0.0.1,sudo grep,False,True,False,False
2021-09-03 03:53:36,192.168.249.163,sudo touch,True,True,False,True
2020-01-07 03:47:52,127.0.0.1,traceroute,False,True,False,False
2020-07-23 03:56:35,127.0.0.1,mkdir,False,True,False,False
2022-02-13 07:38:17,192.168.221.189,sed,True,True,False,True
2020-04-07 09:36:54,192.168.59.110,mv,True,False,False,False
2020-02-07 04:58:15,127.0.0.1,touch,False,True,False,False
2021-10-07 18:18:02,192.168.58.109,wget,True,True,True,True
2020-09-05 18:17:00,127.0.0.1,cp,False,True,False,False
2020-11-22 01:29:23,127.0.0.1,wget,False,True,True,True
2021-10-19 02:49:52,127.0.0.1,sudo mv,False,True,False,False
2020-10-29 10:34:54,127.0.0.1,touch,False,False,False,False
2021-05-21 17:03:13,127.0.0.1,sudo pwd,False,False,False,False
2020-01-16 08:51:30,127.0.0.1,cd,False,True,False,False
2021-06-26 11:19:16,192.168.83.59,ping,True,False,False,False
2020-01-27 17:44:17,127.0.0.1,wget,False,False,True,True
2020-03-15 21:11:31,192.168.49.57,top,True,True,False,True
2021-11-09 06:45:20,127.0.0.1,top,False,True,False,False
2021-06-17 23:53:07,192.168.68.65,nmap,True,True,True,True
2020-03-14 12:04:59,127.0.0.1,cd,False,False,False,False
2020-01-09 15:54:29,192.168.28.242,scp,True,False,True,True
2021-12-02 22:15:11,127.0.0.1,sudo ping,False,True,False,False
2022-02-03 02:49:07,192.168.15.127,awk,True,True,False,True
2021-02-03 14:52:52,127.0.0.1,rm,False,False,False,False
2020-01-14 16:46:27,127.0.0.1,ps,False,False,False,False
2021-09-17 17:23:11,127.0.0.1,kill,False,False,True,True
2020-07-31 02:27:50,127.0.0.1,touch,False,True,False,False
2021-06-25 01:05:38,127.0.0.1,traceroute,False,True,False,False
2021-02-13 12:53:10,192.168.219.96,telnet,True,False,True,True
2020-11-09 05:41:46,127.0.0.1,cd,False,True,False,False
2020-08-21 18:24:56,127.0.0.1,cp,False,True,False,False
2021-08-31 06:02:32,127.0.0.1,cd,False,True,False,False
2020-07-17 08:36:25,192.168.50.7,pwd,True,True,False,True
2021-08-18 10:36:02,192.168.78.95,cat,True,False,False,False
2021-05-05 07:14:25,127.0.0.1,mv,False,True,False,False
2021-07-29 17:55:13,192.168.37.171,cd,True,False,False,False
2021-08-05 07:18:09,192.168.181.222,wget,True,True,True,True
2022-02-25 00:07:59,192.168.244.73,cat,True,True,False,True
2021-07-11 03:38:21,192.168.18.74,sudo sed,True,True,False,True
2021-04-12 06:58:16,127.0.0.1,sudo touch,False,True,False,False
2020-09-08 02:48:01,192.168.11.115,cd,True,True,False,True
2020-08-07 23:43:41,192.168.244.248,curl,True,True,True,True
2021-02-28 04:12:15,192.168.173.147,sudo grep,True,True,False,True
2022-02-05 16:33:13,192.168.159.53,nmap,True,False,True,True
2020-12-24 15:37:04,127.0.0.1,netcat,False,False,False,False
2020-04-03 15:48:58,127.0.0.1,ping,False,False,False,False
2020-04-03 10:22:48,192.168.222.191,kill,True,False,True,True
2022-01-04 17:34:55,192.168.148.221,cd,True,False,False,False
2020-10-27 03:54:06,127.0.0.1,grep,False,True,False,False
2021-01-03 00:08:56,127.0.0.1,scp,False,True,True,True
2020-02-04 03:29:27,192.168.152.85,top,True,True,False,True
2020-06-20 13:53:49,192.168.87.116,telnet,True,False,True,True
2020-06-28 20:52:26,127.0.0.1,grep,False,True,False,False
2020-11-23 14:40:21,127.0.0.1,ls,False,False,False,False
2021-12-02 01:09:01,127.0.0.1,ping,False,True,False,False
2021-01-16 22:16:43,127.0.0.1,wget,False,True,True,True
2021-05-24 16:47:06,192.168.117.129,pwd,True,False,False,False
2020-01-14 23:21:20,127.0.0.1,mv,False,True,False,False
2022-03-09 11:50:22,192.168.171.130,touch,True,False,False,False
2021-03-17 06:40:27,192.168.186.132,mv,True,True,False,True
2020-09-14 20:24:55,192.168.30.182,touch,True,True,False,True
2020-08-17 10:38:39,192.168.98.76,mv,True,False,False,False
2021-10-19 22:53:28,127.0.0.1,sudo netcat,False,True,False,False
2020-12-13 11:35:30,192.168.14.69,ls,True,False,False,False
2020-10-04 05:42:57,192.168.0.203,ps,True,True,False,True
2020-02-05 23:29:53,127.0.0.1,cat,False,True,False,False
2022-02-13 04:44:48,192.168.76.129,sudo nmap,True,True,False,True
2021-05-18 21:04:22,127.0.0.1,cd,False,True,False,False
2021-06-22 02:32:59,127.0.0.1,cp,False,True,False,False
